Char	Probability
﹖	2.9165743084802314e-06
點	1.4582871542401157e-05
啟	5.833148616960463e-06
岚	4.083204031872324e-05
琨	2.041602015936162e-05
坡	1.7499445850881388e-05
ヽ	8.749722925440694e-06
纱	1.7499445850881388e-05
烏	2.9165743084802314e-06
亻	5.833148616960463e-06
圭	8.749722925440694e-06
斩	1.1666297233920926e-05
慌	1.1666297233920926e-05
糯	2.041602015936162e-05
段	6.124806047808485e-05
扛	1.7499445850881388e-05
搬	1.7499445850881388e-05
矫	1.7499445850881388e-05
仲	5.2498337552644166e-05
渠	1.4582871542401157e-05
🎒	2.9165743084802314e-06
👛	1.7499445850881388e-05
仰	6.124806047808485e-05
符	2.9165743084802315e-05
🏀	2.333259446784185e-05
辅	1.4582871542401157e-05
弋	2.9165743084802314e-06
筵	2.333259446784185e-05
则	5.54149118611244e-05
欺	1.4582871542401157e-05
疑	1.4582871542401157e-05
貓	1.1666297233920926e-05
總	2.9165743084802314e-06
縂	2.9165743084802314e-06
｡	1.1666297233920926e-05
◕	5.833148616960463e-06
ൢ	2.333259446784185e-05
谊	7.583093202048601e-05
姿	3.208231739328254e-05
🌧	1.1666297233920926e-05
偶	5.833148616960463e-05
埃	4.374861462720347e-05
胆	2.333259446784185e-05
🌱	1.7499445850881388e-05
芙	3.208231739328254e-05
坨	2.041602015936162e-05
赞	4.9581763244163934e-05
父	1.7499445850881388e-05
钓	2.6249168776322083e-05
午	4.66651889356837e-05
挽	1.7499445850881388e-05
墉	8.749722925440694e-06
压	2.9165743084802315e-05
涌	2.9165743084802315e-05
姬	3.791546601024301e-05
肺	3.208231739328254e-05
匿	1.7499445850881388e-05
魚	1.7499445850881388e-05
醬	2.9165743084802314e-06
畯	1.7499445850881388e-05
℡	4.083204031872324e-05
呔	5.833148616960463e-06
嚯	1.7499445850881388e-05
犭	2.9165743084802314e-06
￡	2.9165743084802314e-06
牜	2.9165743084802314e-06
寺	1.4582871542401157e-05
患	2.041602015936162e-05
瘋	1.1666297233920926e-05
嚣	8.749722925440694e-06
迁	8.749722925440694e-06
祁	8.749722925440694e-06
袋	6.708120909504532e-05
绮	2.9165743084802315e-05
欲	5.833148616960463e-05
卸	5.833148616960463e-06
载	4.374861462720347e-05
與	8.749722925440694e-06
宸	4.374861462720347e-05
赏	4.66651889356837e-05
	1.1666297233920926e-05
囧	3.208231739328254e-05
🌿	1.7499445850881388e-05
え	5.833148616960463e-06
Φ	2.9165743084802314e-06
闺	1.4582871542401157e-05
抠	1.4582871542401157e-05
諪	2.9165743084802314e-06
葶	2.9165743084802314e-06
覺	2.9165743084802314e-06
寅	1.1666297233920926e-05
🍁	5.2498337552644166e-05
掘	5.833148616960463e-06
咹	5.833148616960463e-06
頭	1.1666297233920926e-05
僅	5.833148616960463e-06
泚	5.833148616960463e-06
洏	8.749722925440694e-06
巳	8.749722925440694e-06
▲	2.041602015936162e-05
煤	1.7499445850881388e-05
瑟	6.124806047808485e-05
車	2.6249168776322083e-05
贰	3.4998891701762775e-05
谦	4.66651889356837e-05
挪	8.749722925440694e-06
脉	2.9165743084802315e-05
👮	2.9165743084802314e-06
🌴	4.083204031872324e-05
聘	8.749722925440694e-06
🐍	2.333259446784185e-05
茬	2.9165743084802314e-06
💪	2.9165743084802315e-05
榴	3.208231739328254e-05
🔍	2.9165743084802314e-06
蜇	8.749722925440694e-06
國	1.1666297233920926e-05
際	5.833148616960463e-06
误	1.1666297233920926e-05
瞳	1.4582871542401157e-05
孔	6.124806047808485e-05
🍈	2.9165743084802314e-06
珽	8.749722925440694e-06
梽	8.749722925440694e-06
💀	2.9165743084802314e-06
🔞	1.4582871542401157e-05
仑	1.7499445850881388e-05
浓	2.9165743084802315e-05
奉	1.4582871542401157e-05
绍	4.66651889356837e-05
硕	4.66651889356837e-05
橄	5.833148616960463e-06
榄	5.833148616960463e-06
庵	8.749722925440694e-06
医	5.2498337552644166e-05
荘	5.833148616960463e-06
较	2.041602015936162e-05
附	8.749722925440694e-06
戰	3.208231739328254e-05
箱	6.124806047808485e-05
婶	8.749722925440694e-06
✧	4.374861462720347e-05
๑	1.1666297233920926e-05
ﾟ	1.1666297233920926e-05
£	5.833148616960463e-06
詺	2.9165743084802314e-06
🎶	1.7499445850881388e-05
🈳	3.208231739328254e-05
☯	1.7499445850881388e-05
锄	2.333259446784185e-05
Ｓ	5.833148616960463e-06
Ｃ	8.749722925440694e-06
メ	8.749722925440694e-06
埔	2.9165743084802315e-05
浇	2.9165743084802314e-06
📣	8.749722925440694e-06
忉	8.749722925440694e-06
邮	5.2498337552644166e-05
﹌	2.9165743084802314e-06
嗷	1.1666297233920926e-05
阜	2.9165743084802314e-06
贴	2.041602015936162e-05
函	5.833148616960463e-06
妨	5.833148616960463e-06
覑	2.9165743084802314e-06
✈	1.7499445850881388e-05
嬴	5.833148616960463e-06
些	4.9581763244163934e-05
穹	2.6249168776322083e-05
槟	2.6249168776322083e-05
🍓	3.208231739328254e-05
轲	2.9165743084802314e-06
娯	2.9165743084802314e-06
陵	3.4998891701762775e-05
驾	3.208231739328254e-05
宰	3.208231739328254e-05
锕	1.4582871542401157e-05
颂	2.9165743084802315e-05
冊	2.9165743084802314e-06
芭	2.6249168776322083e-05
🔆	4.9581763244163934e-05
濡	2.041602015936162e-05
腩	2.9165743084802314e-06
纽	8.749722925440694e-06
残	4.66651889356837e-05
し	1.1666297233920926e-05
ㄣ	1.1666297233920926e-05
ж	2.9165743084802314e-06
斤	2.6249168776322083e-05
乒	5.833148616960463e-06
吳	1.4582871542401157e-05
錦	8.749722925440694e-06
🐀	2.9165743084802314e-06
🐇	1.1666297233920926e-05
惆	2.9165743084802314e-06
怅	2.9165743084802314e-06
巢	2.6249168776322083e-05
骆	2.6249168776322083e-05
驼	1.1666297233920926e-05
镀	8.749722925440694e-06
滩	2.6249168776322083e-05
Ｉ	2.9165743084802314e-06
ᵒ	8.749722925440694e-06
ᵛ	2.9165743084802314e-06
ᵉ	2.9165743084802314e-06
ᵧ	2.9165743084802314e-06
ₒ	2.9165743084802314e-06
ᵤ	2.9165743084802314e-06
♥	2.6249168776322083e-05
孑	2.333259446784185e-05
嘤	8.749722925440694e-06
寡	5.833148616960463e-06
茅	1.1666297233920926e-05
措	8.749722925440694e-06
虐	1.1666297233920926e-05
巍	1.4582871542401157e-05
姣	3.208231739328254e-05
啥	5.54149118611244e-05
邂	2.333259446784185e-05
逅	2.333259446784185e-05
🐦	5.833148616960463e-06
茗	4.374861462720347e-05
鐘	8.749722925440694e-06
蘭	3.791546601024301e-05
▪	2.9165743084802314e-06
▫	2.9165743084802314e-06
词	1.1666297233920926e-05
眸	3.4998891701762775e-05
睐	2.9165743084802314e-06
虑	8.749722925440694e-06
喻	2.333259446784185e-05
虽	1.1666297233920926e-05
/	1.4582871542401157e-05
児	2.6249168776322083e-05
璀	2.6249168776322083e-05
冶	1.1666297233920926e-05
矮	8.749722925440694e-06
🌼	3.208231739328254e-05
	5.833148616960463e-06
仍	2.9165743084802314e-06
晕	1.4582871542401157e-05
🙊	1.7499445850881388e-05
鄭	2.9165743084802314e-06
毁	1.1666297233920926e-05
灭	3.791546601024301e-05
供	1.7499445850881388e-05
飛	4.374861462720347e-05
旷	8.749722925440694e-06
旌	2.9165743084802314e-06
嬌	2.9165743084802314e-06
媒	2.6249168776322083e-05
	1.7499445850881388e-05
辆	2.9165743084802314e-06
诛	2.041602015936162e-05
億	8.749722925440694e-06
枞	5.833148616960463e-06
姨	2.9165743084802315e-05
攥	2.9165743084802314e-06
钙	8.749722925440694e-06
夸	2.9165743084802315e-05
鉹	5.833148616960463e-06
悃	2.9165743084802314e-06
史	3.4998891701762775e-05
㠪	2.9165743084802314e-06
‘	8.749722925440694e-06
恚	2.9165743084802314e-06
倬	2.9165743084802314e-06
船	6.124806047808485e-05
浠	5.833148616960463e-06
弈	1.4582871542401157e-05
匠	8.749722925440694e-06
戦	2.9165743084802314e-06
💏	1.1666297233920926e-05
倪	6.999778340352555e-05
缓	2.9165743084802314e-06
จ	1.7499445850881388e-05
ุ	1.7499445850881388e-05
๊	2.041602015936162e-05
บ	1.7499445850881388e-05
철	2.9165743084802314e-06
관	2.9165743084802314e-06
음	2.9165743084802314e-06
射	5.833148616960463e-05
编	2.9165743084802314e-06
爹	7.291435771200578e-05
喔	4.083204031872324e-05
嘲	8.749722925440694e-06
骏	6.999778340352555e-05
專	1.1666297233920926e-05
哄	3.4998891701762775e-05
倚	1.1666297233920926e-05
键	3.208231739328254e-05
股	4.374861462720347e-05
慢	0.00011374639803072903
踩	5.833148616960463e-06
🌠	5.833148616960463e-06
🐒	4.66651889356837e-05
遛	8.749722925440694e-06
痹	1.1666297233920926e-05
薰	3.208231739328254e-05
钧	2.041602015936162e-05
污	1.1666297233920926e-05
兑	9.624695217984764e-05
奖	0.00011374639803072903
阻	4.083204031872324e-05
宜	3.4998891701762775e-05
僵	2.6249168776322083e-05
尸	3.4998891701762775e-05
剩	1.7499445850881388e-05
琐	1.1666297233920926e-05
屎	3.208231739328254e-05
枚	1.4582871542401157e-05
🏠	2.9165743084802314e-06
乔	0.00011666297233920926
霄	1.7499445850881388e-05
芮	5.833148616960463e-06
︎	8.749722925440694e-06
荔	4.374861462720347e-05
👗	2.9165743084802314e-06
钕	2.9165743084802315e-05
绳	5.833148616960463e-06
珮	5.833148616960463e-06
盜	5.833148616960463e-06
锣	1.4582871542401157e-05
Ã	2.9165743084802314e-06
淚	8.749722925440694e-06
爬	5.833148616960463e-06
伱	4.083204031872324e-05
菰	2.9165743084802314e-06
單	1.1666297233920926e-05
滕	2.9165743084802314e-06
々	1.4582871542401157e-05
引	2.333259446784185e-05
晖	5.54149118611244e-05
述	8.749722925440694e-06
潶	8.749722925440694e-06
😑	2.333259446784185e-05
岗	2.9165743084802315e-05
践	5.833148616960463e-06
衬	1.1666297233920926e-05
议	8.749722925440694e-06
霉	1.1666297233920926e-05
讷	8.749722925440694e-06
笃	5.833148616960463e-06
肚	3.4998891701762775e-05
咸	3.4998891701762775e-05
闸	5.833148616960463e-06
靠	0.00013416241819009064
⑩	1.1666297233920926e-05
娣	1.7499445850881388e-05
帽	1.4582871542401157e-05
祚	5.833148616960463e-06
喱	5.833148616960463e-06
🌲	1.4582871542401157e-05
刊	8.749722925440694e-06
棱	2.9165743084802314e-06
漩	5.833148616960463e-06
涡	1.4582871542401157e-05
縩	2.9165743084802314e-06
♀	2.333259446784185e-05
耍	5.833148616960463e-06
邬	1.1666297233920926e-05
🙏	2.6249168776322083e-05
絕	8.749722925440694e-06
誹	2.9165743084802314e-06
呻	2.9165743084802314e-06
呤	2.9165743084802314e-06
唱	2.9165743084802315e-05
┻	2.9165743084802314e-06
壕	2.333259446784185e-05
钞	1.4582871542401157e-05
寓	1.4582871542401157e-05
铎	1.4582871542401157e-05
＂	5.833148616960463e-06
ื	2.9165743084802314e-06
挺	3.791546601024301e-05
葆	1.1666297233920926e-05
咔	0.00010499667510528833
副	2.6249168776322083e-05
捞	1.4582871542401157e-05
伶	2.041602015936162e-05
螞	1.4582871542401157e-05
蟻	1.4582871542401157e-05
验	1.7499445850881388e-05
证	7.291435771200578e-05
😐	2.9165743084802314e-06
窟	2.9165743084802314e-06
🤑	1.4582871542401157e-05
垫	5.833148616960463e-06
苝	5.833148616960463e-06
莙	5.833148616960463e-06
垌	2.9165743084802314e-06
賓	2.9165743084802314e-06
读	2.041602015936162e-05
娅	3.208231739328254e-05
叱	5.833148616960463e-06
咤	5.833148616960463e-06
鑲	5.833148616960463e-06
钗	1.7499445850881388e-05
🚓	2.9165743084802314e-06
💟	2.9165743084802314e-06
🆕	2.041602015936162e-05
嫩	1.1666297233920926e-05
抗	2.9165743084802314e-06
園	5.833148616960463e-06
贾	1.7499445850881388e-05
睦	1.7499445850881388e-05
👣	5.2498337552644166e-05
鬮	2.9165743084802314e-06
饣	2.9165743084802314e-06
鳪	2.9165743084802314e-06
鈆	2.9165743084802314e-06
￥	1.7499445850881388e-05
眯	3.791546601024301e-05
🎾	1.7499445850881388e-05
♠	2.041602015936162e-05
崔	2.333259446784185e-05
暑	2.041602015936162e-05
䶮	2.9165743084802314e-06
ˉ	2.9165743084802314e-06
🐜	2.9165743084802315e-05
托	7.291435771200578e-05
势	4.374861462720347e-05
啵	2.9165743084802315e-05
づ	5.833148616960463e-06
✋	1.4582871542401157e-05
🐔	6.999778340352555e-05
🈹	2.9165743084802314e-06
跪	2.9165743084802314e-06
🏪	2.9165743084802314e-06
荬	1.1666297233920926e-05
િ	8.749722925440694e-06
🌝	1.4582871542401157e-05
ી	8.749722925440694e-06
拓	1.1666297233920926e-05
穎	1.1666297233920926e-05
ิ	2.041602015936162e-05
悬	8.749722925440694e-06
燈	5.833148616960463e-06
👹	1.1666297233920926e-05
ུ	3.4998891701762775e-05
༉	5.833148616960463e-06
杏	5.2498337552644166e-05
運	1.4582871542401157e-05
莽	1.1666297233920926e-05
译	8.749722925440694e-06
嫂	2.9165743084802314e-06
铖	8.749722925440694e-06
🐽	1.4582871542401157e-05
🔨	8.749722925440694e-06
扉	1.7499445850881388e-05
🛫	8.749722925440694e-06
莼	2.9165743084802314e-06
枳	2.9165743084802314e-06
宛	1.4582871542401157e-05
🐙	1.4582871542401157e-05
領	2.9165743084802314e-06
導	2.9165743084802314e-06
😡	8.749722925440694e-06
著	2.9165743084802314e-06
😬	1.4582871542401157e-05
漢	8.749722925440694e-06
峡	1.1666297233920926e-05
❷	2.041602015936162e-05
含	3.208231739328254e-05
拆	5.833148616960463e-06
滑	1.4582871542401157e-05
稽	2.9165743084802314e-06
麼	8.749722925440694e-06
饴	2.9165743084802314e-06
／	5.833148616960463e-06
邑	2.9165743084802314e-06
恙	1.4582871542401157e-05
恢	3.4998891701762775e-05
🍨	2.9165743084802314e-06
扶	1.1666297233920926e-05
哀	5.833148616960463e-06
碌	1.1666297233920926e-05
烁	1.4582871542401157e-05
瞎	1.4582871542401157e-05
謌	5.833148616960463e-06
紡	2.9165743084802314e-06
餉	2.9165743084802314e-06
玐	2.9165743084802314e-06
腔	5.833148616960463e-06
😤	2.9165743084802314e-06
穆	8.749722925440694e-06
張	2.041602015936162e-05
蝴	2.333259446784185e-05
眨	8.749722925440694e-06
㣮	2.9165743084802314e-06
辕	2.9165743084802315e-05
🍌	2.041602015936162e-05
示	2.041602015936162e-05
❥	2.6249168776322083e-05
❁	2.6249168776322083e-05
磐	8.749722925440694e-06
🈸	2.9165743084802314e-06
莘	1.4582871542401157e-05
铠	1.4582871542401157e-05
́	1.1666297233920926e-05
̀	1.7499445850881388e-05
颊	2.9165743084802314e-06
灌	1.4582871542401157e-05
冒	4.66651889356837e-05
授	2.6249168776322083e-05
描	8.749722925440694e-06
螺	1.4582871542401157e-05
凄	5.833148616960463e-06
離	5.833148616960463e-06
傷	5.833148616960463e-06
⋯	1.1666297233920926e-05
👠	3.208231739328254e-05
咬	1.7499445850881388e-05
啪	4.9581763244163934e-05
析	5.833148616960463e-06
炖	1.1666297233920926e-05
［	8.749722925440694e-06
］	8.749722925440694e-06
溅	2.333259446784185e-05
篮	2.041602015936162e-05
Ｍ	5.833148616960463e-06
ｉ	1.1666297233920926e-05
ｓ	8.749722925440694e-06
偷	4.083204031872324e-05
腥	2.9165743084802314e-06
霹	2.6249168776322083e-05
雳	2.333259446784185e-05
并	8.749722925440694e-06
妩	2.9165743084802314e-06
嫦	3.4998891701762775e-05
約	8.749722925440694e-06
蓓	2.6249168776322083e-05
谱	8.166408063744648e-05
矿	2.333259446784185e-05
詶	5.833148616960463e-06
椰	8.749722925440694e-06
孬	2.041602015936162e-05
卿	2.6249168776322083e-05
熹	8.749722925440694e-06
谌	8.749722925440694e-06
⃢	8.749722925440694e-06
踏	2.041602015936162e-05
凱	2.9165743084802314e-06
裸	2.9165743084802314e-06
開	1.4582871542401157e-05
乜	2.333259446784185e-05
ｇ	8.749722925440694e-06
ａ	8.749722925440694e-06
ｏ	8.749722925440694e-06
厌	1.7499445850881388e-05
湯	5.833148616960463e-06
沦	1.4582871542401157e-05
浑	1.4582871542401157e-05
🍏	5.833148616960463e-06
🍚	5.833148616960463e-06
徉	2.9165743084802314e-06
策	2.333259446784185e-05
🏅	2.6249168776322083e-05
羔	2.333259446784185e-05
Ο	1.1666297233920926e-05
邡	2.9165743084802314e-06
懜	2.9165743084802314e-06
葙	2.9165743084802314e-06
о	8.749722925440694e-06
抵	1.1666297233920926e-05
押	8.749722925440694e-06
⏫	5.833148616960463e-06
🐈	5.833148616960463e-06
喊	1.7499445850881388e-05
辛	2.333259446784185e-05
🤰	2.9165743084802314e-06
″	2.9165743084802314e-06
咎	5.833148616960463e-06
髦	2.9165743084802314e-06
🍇	2.9165743084802315e-05
🎄	1.1666297233920926e-05
💝	3.791546601024301e-05
檀	2.9165743084802314e-06
📷	5.833148616960463e-06
档	2.6249168776322083e-05
🈚	7.583093202048601e-05
〆	5.833148616960463e-06
艰	5.833148616960463e-06
昼	2.9165743084802314e-06
衫	5.833148616960463e-06
🤘	2.9165743084802314e-06
萤	2.9165743084802314e-06
ら	8.749722925440694e-06
💧	8.749722925440694e-06
࿈	4.083204031872324e-05
🕋	8.749722925440694e-06
扰	5.2498337552644166e-05
ふ	5.833148616960463e-06
暫	5.833148616960463e-06
腐	3.791546601024301e-05
寵	2.9165743084802314e-06
蓙	2.9165743084802314e-06
撕	8.749722925440694e-06
汶	1.1666297233920926e-05
岘	2.9165743084802314e-06
葑	5.833148616960463e-06
ༀ	4.083204031872324e-05
伽	8.749722925440694e-06
艿	2.9165743084802314e-06
罔	2.9165743084802314e-06
👷	2.9165743084802314e-06
蕪	2.9165743084802314e-06
芋	1.4582871542401157e-05
💠	8.749722925440694e-06
稻	2.6249168776322083e-05
蚝	1.1666297233920926e-05
進	1.1666297233920926e-05
😝	3.208231739328254e-05
乞	1.4582871542401157e-05
ヅ	5.833148616960463e-06
稣	1.1666297233920926e-05
尧	2.6249168776322083e-05
畔	5.833148616960463e-06
响	3.4998891701762775e-05
眞	2.9165743084802314e-06
寥	2.9165743084802314e-06
誓	2.333259446784185e-05
訁	2.9165743084802314e-06
⿻	2.9165743084802314e-06
诊	2.9165743084802314e-06
紧	2.6249168776322083e-05
论	2.6249168776322083e-05
烊	5.833148616960463e-06
厘	3.4998891701762775e-05
粽	8.749722925440694e-06
辞	5.833148616960463e-06
吞	5.833148616960463e-06
吐	1.7499445850881388e-05
閩	5.833148616960463e-06
緣	8.749722925440694e-06
崎	5.833148616960463e-06
即	2.6249168776322083e-05
丨	8.749722925440694e-06
蚯	5.833148616960463e-06
蚓	5.833148616960463e-06
⃛	8.749722925440694e-06
暮	5.833148616960463e-05
┏	2.9165743084802314e-06
萃	1.1666297233920926e-05
´	5.833148616960463e-06
⁾	1.7499445850881388e-05
護	8.749722925440694e-06
ゝ	1.1666297233920926e-05
幺	2.9165743084802315e-05
腚	2.9165743084802314e-06
障	8.749722925440694e-06
丷	2.9165743084802314e-06
珉	5.833148616960463e-06
囯	2.9165743084802314e-06
蔚	3.4998891701762775e-05
淳	8.749722925440694e-06
垟	2.9165743084802314e-06
佟	8.749722925440694e-06
芣	2.9165743084802314e-06
へ	5.833148616960463e-06
慬	2.9165743084802314e-06
🌘	2.9165743084802314e-06
烂	4.9581763244163934e-05
慎	5.833148616960463e-06
🔑	5.833148616960463e-06
࿅	1.7499445850881388e-05
缰	2.9165743084802314e-06
禛	2.9165743084802314e-06
究	1.7499445850881388e-05
披	2.9165743084802314e-06
靡	5.833148616960463e-06
🐌	1.4582871542401157e-05
🍍	8.749722925440694e-06
箫	5.833148616960463e-06
筌	1.7499445850881388e-05
曰	1.7499445850881388e-05
✊	1.1666297233920926e-05
杆	1.1666297233920926e-05
彷	5.833148616960463e-06
徨	5.833148616960463e-06
™	3.4998891701762775e-05
颈	2.9165743084802314e-06
瓯	5.833148616960463e-06
🙄	5.833148616960463e-05
盒	1.1666297233920926e-05
🐗	5.833148616960463e-06
抑	5.833148616960463e-06
陇	2.9165743084802314e-06
遵	8.749722925440694e-06
率	1.4582871542401157e-05
尒	5.833148616960463e-06
疍	8.749722925440694e-06
😜	2.333259446784185e-05
仆	8.749722925440694e-06
酿	2.9165743084802314e-06
鋒	1.4582871542401157e-05
き	2.9165743084802314e-06
｛	8.749722925440694e-06
｝	1.1666297233920926e-05
补	5.833148616960463e-06
龘	8.749722925440694e-06
嘢	2.9165743084802314e-06
📅	2.9165743084802314e-06
瞅	5.833148616960463e-06
凸	4.083204031872324e-05
🦂	1.1666297233920926e-05
♒	2.9165743084802314e-06
璋	2.333259446784185e-05
ﻬ	5.833148616960463e-06
兹	1.4582871542401157e-05
覃	2.9165743084802315e-05
瞿	1.4582871542401157e-05
夭	1.4582871542401157e-05
▭	5.833148616960463e-06
🅱	2.9165743084802315e-05
🅾	2.9165743084802315e-05
Ⅲ	2.9165743084802314e-06
郝	2.6249168776322083e-05
抬	8.749722925440694e-06
替	1.7499445850881388e-05
ℓ	5.833148616960463e-06
衿	2.9165743084802314e-06
灥	2.9165743084802314e-06
宪	5.833148616960463e-06
∩	5.833148616960463e-06
垩	1.1666297233920926e-05
钊	2.041602015936162e-05
跨	2.9165743084802314e-06
🆗	8.749722925440694e-06
♏	5.833148616960463e-06
嗡	1.7499445850881388e-05
😷	2.9165743084802314e-06
綫	2.9165743084802314e-06
毳	2.9165743084802314e-06
掱	2.9165743084802314e-06
阂	5.833148616960463e-06
哑	8.749722925440694e-06
骜	1.4582871542401157e-05
聖	8.749722925440694e-06
賢	5.833148616960463e-06
孰	2.9165743084802314e-06
̀	2.9165743084802314e-06
̻	2.9165743084802314e-06
́	2.9165743084802314e-06
̼	2.9165743084802314e-06
͛	5.833148616960463e-06
̺	2.9165743084802314e-06
抚	2.9165743084802314e-06
察	5.833148616960463e-06
侏	2.9165743084802315e-05
恹	1.1666297233920926e-05
杂	2.333259446784185e-05
揆	5.833148616960463e-06
遴	2.9165743084802314e-06
蚀	1.4582871542401157e-05
👋	2.6249168776322083e-05
炽	2.9165743084802314e-06
叵	1.4582871542401157e-05
讨	2.333259446784185e-05
🔴	5.833148616960463e-06
💣	1.1666297233920926e-05
ぴ	5.833148616960463e-06
遨	2.9165743084802314e-06
苇	1.1666297233920926e-05
蜘	2.041602015936162e-05
蛛	2.041602015936162e-05
樟	1.7499445850881388e-05
＋	2.041602015936162e-05
嚟	1.4582871542401157e-05
炯	2.333259446784185e-05
导	4.9581763244163934e-05
沖	2.9165743084802314e-06
衝	5.833148616960463e-06
乍	8.749722925440694e-06
泫	5.833148616960463e-06
庐	2.9165743084802314e-06
旁	1.1666297233920926e-05
脏	8.749722925440694e-06
裴	2.041602015936162e-05
❽	2.9165743084802314e-06
凋	5.833148616960463e-06
茨	8.749722925440694e-06
狠	5.2498337552644166e-05
ལ	2.9165743084802314e-06
ੂ	2.9165743084802314e-06
̈	2.9165743084802314e-06
ូ	2.9165743084802314e-06
ັ	2.9165743084802314e-06
࿌	5.833148616960463e-06
🙌	2.041602015936162e-05
壶	1.4582871542401157e-05
瑋	2.9165743084802314e-06
绎	1.4582871542401157e-05
鉴	2.9165743084802314e-06
拐	8.749722925440694e-06
嘚	1.4582871542401157e-05
贩	5.833148616960463e-06
荐	1.7499445850881388e-05
奎	2.6249168776322083e-05
⚈	5.833148616960463e-06
͒	5.833148616960463e-06
⌄	5.833148616960463e-06
🆚	2.041602015936162e-05
漳	1.1666297233920926e-05
溢	2.333259446784185e-05
錶	5.833148616960463e-06
略	2.333259446784185e-05
巾	1.1666297233920926e-05
＾	1.4582871542401157e-05
宥	4.083204031872324e-05
佃	1.4582871542401157e-05
泣	1.7499445850881388e-05
🆒	1.4582871542401157e-05
༙	3.791546601024301e-05
滢	3.208231739328254e-05
蓥	8.749722925440694e-06
谎	2.333259446784185e-05
҈	8.749722925440694e-06
防	1.4582871542401157e-05
獒	8.749722925440694e-06
崗	2.9165743084802314e-06
伞	1.1666297233920926e-05
蛟	2.6249168776322083e-05
项	1.7499445850881388e-05
页	2.041602015936162e-05
敖	5.833148616960463e-06
鹞	5.833148616960463e-06
或	2.041602015936162e-05
亨	6.708120909504532e-05
婕	1.1666297233920926e-05
倔	1.1666297233920926e-05
顽	4.083204031872324e-05
節	2.9165743084802314e-06
🇦	5.833148616960463e-06
🇧	2.9165743084802314e-06
昀	5.833148616960463e-06
祐	8.749722925440694e-06
㊗	8.749722925440694e-06
🗼	2.9165743084802314e-06
魁	2.9165743084802315e-05
〃	5.833148616960463e-06
笛	1.4582871542401157e-05
诈	5.833148616960463e-06
嫘	5.833148616960463e-06
叻	5.833148616960463e-06
℃	2.041602015936162e-05
廊	2.333259446784185e-05
粱	8.749722925440694e-06
🍋	3.208231739328254e-05
写	2.041602015936162e-05
	2.9165743084802314e-06
翘	1.7499445850881388e-05
亡	2.041602015936162e-05
😈	2.333259446784185e-05
．	1.4582871542401157e-05
唤	5.833148616960463e-06
狱	1.1666297233920926e-05
蜻	5.833148616960463e-06
蜓	5.833148616960463e-06
∝	2.9165743084802314e-06
冼	5.833148616960463e-06
🍑	1.7499445850881388e-05
👒	1.1666297233920926e-05
整	1.7499445850881388e-05
豁	8.749722925440694e-06
菌	8.749722925440694e-06
骁	2.9165743084802314e-06
啤	1.7499445850881388e-05
Ⅱ	8.749722925440694e-06
🙉	1.4582871542401157e-05
翅	2.6249168776322083e-05
针	1.7499445850881388e-05
咋	2.333259446784185e-05
燥	1.1666297233920926e-05
册	1.1666297233920926e-05
喃	5.833148616960463e-06
Ꮴ	2.9165743084802314e-06
🔻	8.749722925440694e-06
苼	5.833148616960463e-06
惹	2.6249168776322083e-05
妻	8.749722925440694e-06
梧	1.1666297233920926e-05
隅	2.9165743084802314e-06
慰	1.1666297233920926e-05
龄	1.1666297233920926e-05
翱	3.208231739328254e-05
經	8.749722925440694e-06
擁	5.833148616960463e-06
涙	2.9165743084802314e-06
璎	2.9165743084802314e-06
珞	2.9165743084802314e-06
乙	2.041602015936162e-05
🚯	2.9165743084802314e-06
🏒	2.9165743084802314e-06
舵	2.9165743084802314e-06
’	5.833148616960463e-06
親	2.9165743084802314e-06
☕	1.4582871542401157e-05
筅	2.9165743084802314e-06
玍	2.9165743084802314e-06
郜	2.9165743084802314e-06
聂	2.041602015936162e-05
盲	8.749722925440694e-06
耨	5.833148616960463e-06
撑	1.1666297233920926e-05
氧	2.9165743084802314e-06
碳	5.833148616960463e-06
挚	2.6249168776322083e-05
堕	5.833148616960463e-06
革	8.749722925440694e-06
钒	5.833148616960463e-06
♦	5.833148616960463e-06
奒	2.9165743084802314e-06
🔯	5.833148616960463e-06
棺	5.833148616960463e-06
銀	1.4582871542401157e-05
漾	1.4582871542401157e-05
瑚	4.083204031872324e-05
孜	8.749722925440694e-06
🏿	1.4582871542401157e-05
屿	1.1666297233920926e-05
偽	1.1666297233920926e-05
❀	2.041602015936162e-05
亞	5.833148616960463e-06
羙	1.4582871542401157e-05
插	5.833148616960463e-06
趴	5.833148616960463e-06
妓	5.833148616960463e-06
架	5.833148616960463e-06
绚	1.4582871542401157e-05
宴	5.833148616960463e-05
😻	2.9165743084802314e-06
⌇	5.833148616960463e-06
吓	2.041602015936162e-05
宵	2.041602015936162e-05
矣	2.9165743084802314e-06
巭	1.7499445850881388e-05
嫑	2.333259446784185e-05
缇	5.833148616960463e-06
朲	5.833148616960463e-06
牟	1.7499445850881388e-05
蹈	2.9165743084802314e-06
🇫	2.9165743084802314e-06
🇷	2.9165743084802314e-06
俪	2.9165743084802314e-06
樵	2.9165743084802314e-06
🔚	5.833148616960463e-06
宿	5.54149118611244e-05
狍	2.9165743084802314e-06
妆	1.4582871542401157e-05
🎃	2.6249168776322083e-05
😔	5.833148616960463e-06
洱	5.833148616960463e-06
